,num_saudis_ma;future_nq,day,num_expats_ma;future_nq,profit_ma;future_nq,price_nl;future_nq,wage_saudis_nl;future_nq
5056,150432.95974523047,57,2121.895783369831,0.9997268723071345,0.999483139037123,1.0001976233337613
5057,150485.77242354274,58,2107.747566619882,0.9997272218254363,0.999483139037123,1.0001976233337613
5058,150537.53930624487,59,2093.7401281460525,0.9997275685587317,0.999483139037123,1.0001976233337613
5059,150588.2811021608,60,2079.8720671694746,0.9997247403215901,0.9994556809329008,1.000203027301836
5060,150638.0181100388,61,2066.14199684938,0.9997241588409241,0.9994470517346702,1.000203950781319
5061,150692.7108207311,62,2050.5584943931676,0.9997188981061528,0.9994996016027405,1.0001474521733218
5062,150748.3007054691,63,2035.1300516628871,0.9997162925190372,0.9994945977469367,1.0001358385260526
5063,150802.7898004103,64,2019.8551257756942,0.9997137831693164,0.9994891512933872,1.0001379349960606
5064,150856.19990337247,65,2004.7321892008117,0.999709013065913,0.9994705085761287,1.0001379514280764
5065,150908.55238053342,66,1989.7597296067736,0.9997063353401694,0.9994158307867875,1.0001636677715366
5066,150961.8483729981,67,1974.9362497101888,0.9997049566984277,0.9994162996400281,1.0001565971659983
5067,151016.06919729515,68,1960.2602671260076,0.9997054717560824,0.9993728750166039,1.0001662096980604
5068,151071.19653992297,69,1944.7352893436591,0.9997059826904195,0.999374689759582,1.0001601391026673
5069,151125.2322520037,70,1929.3647889521797,0.9997064895535668,0.999374689759582,1.0001601391026673
5070,151178.19794998385,71,1914.1472288631032,0.9997069923779638,0.999374689759582,1.0001601391026673
5071,151230.11482226138,72,1899.0810872823758,0.9997074911957918,0.999374689759582,1.0001601391026673
5072,151281.00363766213,73,1884.164857558173,0.9997066041542206,0.9993715546062477,1.0001603765295275
5073,151330.88475374802,74,1869.3970480302307,0.999704789764804,0.9993582825150972,1.0001696390469672
5074,151383.73852100055,75,1853.7811570050544,0.9997053038474166,0.9993592744629023,1.0001547074713721
5075,151437.52587702032,76,1838.3206479801283,0.9997058116032964,0.9993294512027746,1.0001448587016106
5076,151490.2481368813,77,1823.0139748658985,0.9997034235109695,0.9993191846932182,1.000152079448971
5077,151543.90658961632,78,1805.8695572055412,0.9996983850457164,0.9993200516571227,1.0001476162945497
5078,151596.50249873285,79,1788.8957307656851,0.9996946037474052,0.9993200516571227,1.0001769705586012
5079,151648.05690469855,80,1772.0907981212506,0.9996881075943358,0.9993200516571227,1.0001800581431834
5080,151700.57062935797,81,1755.4530787369592,0.9996834150227981,0.9993200516571227,1.0001706733772655
5081,151752.0444782816,82,1738.980908799278,0.9996821086076625,0.9993200516571227,1.0001769303051646
5082,151802.4990430681,83,1722.6726410500316,0.999680568800938,0.9993200516571227,1.0001809743393386
5083,151853.93470558157,84,1706.5266446216729,0.9996812712520964,0.9993200516571227,1.0001663784925643
5084,151904.35184012452,85,1690.5413048741934,0.9996819681060344,0.9993200516571227,1.0001663784925643
5085,151953.7706155676,86,1674.7150232336542,0.9996826594073513,0.9993200516571227,1.0001663784925643
5086,152002.21080139795,87,1659.0462170323242,0.9996833452002913,0.9993200516571227,1.0001663784925643
5087,152049.6917756277,88,1643.5333193504107,0.9996840255287457,0.9993200516571227,1.0001663784925643
5088,152096.23253254592,89,1628.1747788593616,0.9996847004362561,0.9993200516571227,1.0001663784925643
5089,152141.85169031727,90,1612.969059666731,0.9996853699660174,0.9993200516571227,1.0001663784925643
5090,152186.56749842982,91,1597.9146411625845,0.9996860341608803,0.9993200516571227,1.0001663784925643
5091,152230.39784499558,92,1583.0100178674343,0.9996866930633538,0.9993200516571227,1.0001663784925643
5092,152273.36026390656,93,1568.2536992816886,0.9996873467156084,0.9993200516571227,1.0001663784925643
5093,152315.471941849,94,1553.644209736597,0.9996879951594786,0.9993200516571227,1.0001663784925643
5094,152356.74972517873,95,1539.1800882466807,0.9996886384364653,0.9993200516571227,1.0001663784925643
5095,152397.21012666036,96,1524.8598883636291,0.9996892765877389,0.9993200516571227,1.0001663784925643
5096,152436.86933207302,97,1510.6821780316527,0.9996899096541418,0.9993200516571227,1.0001663784925643
5097,152475.74320668547,98,1496.6455394442728,0.999690537676191,0.9993200516571227,1.0001663784925643
5098,152513.84730160257,99,1482.7485689025386,0.9996911606940804,0.9993200516571227,1.0001663784925643
5099,152551.19685998667,100,1468.9898766746528,0.9996917787476838,0.9993200516571227,1.0001663784925643
5100,152587.80682315526,101,1455.3680868569945,0.9996923918765572,0.9993200516571227,1.0001663784925643
5101,152623.69183655814,102,1441.881837236527,0.9996930001199417,0.9993200516571227,1.0001663784925643
5102,152658.86625563615,103,1428.5297791545713,0.9996936035167653,0.9993200516571227,1.0001663784925643
5103,152693.34415156418,104,1415.310577371939,0.9996942021056461,0.9993200516571227,1.0001663784925643
5104,152727.13931687974,105,1402.2229099354024,0.9996947959248944,0.9993200516571227,1.0001663784925643
5105,152760.26527100094,106,1389.2654680454975,0.9996953850125152,0.9993200516571227,1.0001663784925643
5106,152792.73526563458,107,1376.436955925642,0.9996959694062109,0.9993200516571227,1.0001663784925643
5107,152824.56229007745,108,1363.7360906925508,0.999696549143383,0.9993200516571227,1.0001663784925643
5108,152855.75907641256,109,1351.1616022279484,0.9996971242611354,0.9993200516571227,1.0001663784925643
5109,152886.33810460242,110,1338.7122330515508,0.9996976947962762,0.9993200516571227,1.0001663784925643
5110,152916.3116074816,111,1326.3867381953166,0.9996982607853203,0.9993200516571227,1.0001663784925643
5111,152945.69157565027,112,1314.1838850789452,0.9996988222644916,0.9993200516571227,1.0001663784925643
5112,152974.48976227106,113,1302.1024533866173,0.9996993792697252,0.9993200516571227,1.0001663784925643
5113,153002.71768777067,114,1290.1412349449595,0.99969993183667,0.9993200516571227,1.0001663784925643
5114,153030.38664444844,115,1278.2990336022235,0.999700480000691,0.9993200516571227,1.0001663784925643
5115,153057.50770099403,116,1266.5746651086688,0.9997010237968712,0.9993200516571227,1.0001663784925643
5116,153084.09170691494,117,1254.966956998135,0.9997015632600141,0.9993200516571227,1.0001663784925643
5117,153110.149296877,118,1243.4747484707902,0.999702098424646,0.9993200516571227,1.0001663784925643
5118,153135.69089495865,119,1232.096890277051,0.9997026293250179,0.9993200516571227,1.0001663784925643
5119,153160.72671882086,120,1220.8322446026525,0.9997031559951078,0.9993200516571227,1.0001663784925643
5120,153185.2667837947,121,1209.6796849548648,0.9997036784686234,0.9993200516571227,1.0001663784925643
5121,153209.32090688788,122,1198.6380960498414,0.9997041967790034,0.9993200516571227,1.0001663784925643
5122,153232.8987107119,123,1187.7063737010867,0.99970471095942,0.9993200516571227,1.0001663784925643
5123,153256.00962733146,124,1176.8834247090363,0.9997052210427817,0.9993200516571227,1.0001663784925643
5124,153278.66290203776,125,1166.1681667517323,0.9997057270617341,0.9993200516571227,1.0001663784925643
5125,153300.86759704692,126,1155.5595282765908,0.9997062290486629,0.9993200516571227,1.0001663784925643
5126,153322.6325951252,127,1145.0564483932417,0.999706727035696,0.9993200516571227,1.0001663784925643
5127,153343.96660314253,128,1134.6578767674382,0.9997072210547049,0.9993200516571227,1.0001663784925643
5128,153364.87815555558,129,1124.362773516021,0.9997077111373073,0.9993200516571227,1.0001663784925643
5129,153385.37561782176,130,1114.1701091029263,0.999708197314869,0.9993200516571227,1.0001663784925643
5130,153405.4671897461,131,1104.0788642362304,0.999708679618506,0.9993200516571227,1.0001663784925643
5131,153425.16090876103,132,1094.0880297662184,0.9997091580790861,0.9993200516571227,1.0001663784925643
5132,153444.46465314197,133,1084.196606584465,0.9997096327272312,0.9993200516571227,1.0001663784925643
5133,153463.38614515896,134,1074.4036055239228,0.9997101035933196,0.9993200516571227,1.0001663784925643
5134,153481.93295416574,135,1064.7080472600032,0.9997105707074868,0.9993200516571227,1.0001663784925643
5135,153500.11249962778,136,1055.1089622126399,0.9997110340996288,0.9993200516571227,1.0001663784925643
