experamentID,day,num_saudis,num_expats,wage_bill,net_worth,profit,price,demand,production,planned_production,offer_wage_saudis,offer_wage_expats,distributed_profits,wage_saudis,wage_expats,staff,num_firms,hires,fires,applications,decrease_price_bounded,decrease_prices_no_firing,increase_price,increase_price_wage_altered,accepted_wage_expats,accepted_wage_saudis
[B@2f4d3709,0,0,1,35.0008489332878,814.937519796244,-35.0008489332878,,0.0,465.804614691606,391.752170023885,35.0008489332878,16.9304339367553,0.0,,35.0008489332878,1,1,1,0,1,0.0,0.0,0.0,0.0,,35.0008489332878
[B@2f4d3709,1,0,2,35.0008489332878,83361.5762265699,82462.0522773734,300.0,549.980354175378,972.88404278405,778.031087834795,35.0008489332878,16.9304339367553,0.0,,35.0008489332878,1,2,1,0,8,0.0,0.0,0.0,0.0,,17.5004244666439
[B@2f4d3709,2,0,3,35.0008489332878,165879.18803374,109961.069986142,300.0,1099.96070835076,1567.05834881798,1168.19353642304,35.0008489332878,16.9304339367553,0.0,,35.0008489332878,1,3,1,0,12,0.0,0.0,0.0,0.0,,11.6669496444293
[B@2f4d3709,3,0,4,35.0008489332878,248322.675193567,123710.578840527,300.0,1649.94106252613,2065.63668056508,1573.28629605237,35.0008489332878,16.9304339367553,0.0,,35.0008489332878,1,4,1,0,19,0.0,0.0,0.0,0.0,,8.75021223332194
[B@2f4d3709,4,0,5,35.0008489332878,330827.474088044,131960.284153157,300.0,2199.92141670151,2515.48193706388,1978.79737107858,35.0008489332878,16.9304339367553,0.0,,35.0008489332878,1,5,1,0,27,0.0,0.0,0.0,0.0,,7.00016978665755
[B@2f4d3709,5,0,6,35.0008489332878,412872.528705119,137036.50242921,300.0,2749.90177087689,3047.75770606821,2385.25506621465,35.0008489332878,16.9304339367553,0.0,,35.0008489332878,1,6,1,0,37,0.0,0.0,0.0,0.0,,5.83347482221463
[B@2f4d3709,6,0,7,35.0008489332878,493094.692020464,139068.52193346,300.0,3299.88212505227,3492.20977119902,2791.7041650755,35.0008489332878,16.9304339367553,0.0,,35.0008489332878,1,7,1,0,46,0.0,0.0,0.0,0.0,,5.00012127618397
[B@2f4d3709,7,0,8,35.0008489332878,572807.005946347,141199.97362001,300.0,3849.86247922765,4024.14982340772,3197.31704783129,35.0008489332878,16.9304339367553,0.0,,35.0008489332878,1,8,1,0,52,0.0,0.0,0.0,0.0,,4.37510611666097
[B@2f4d3709,8,0,9,35.0008489332878,652356.225133317,143076.015548508,300.0,4399.84283340302,4589.13791709368,3608.71641135539,35.0008489332878,16.9304339367553,0.0,,35.0008489332878,1,9,1,0,59,0.0,0.0,0.0,0.0,,3.88898321480975
[B@2f4d3709,9,0,10,35.0008489332878,731940.556580828,144714.34417985,300.0,4949.8231875784,5108.51249213421,4017.35056400831,35.0008489332878,16.9304339367553,0.0,,35.0008489332878,1,10,1,0,66,0.0,0.0,0.0,0.0,,3.50008489332878
