,num_saudis_ma,num_expats_ma,profit_ma,wage_saudis_nl
5074,62217.15535857723,353516.8818596853,0.9997404435562366,1.0019483130994873
5075,62292.06317325886,353476.91288595705,0.9997379415873053,1.0020294620796102
5076,62365.4876648775,353437.34161346,0.9997354595543815,1.0020294620796102
5077,62437.45820616706,353396.17403521657,0.999730568405611,1.00205658153325
5078,62511.963984262766,353354.4210597418,0.9997256565964446,1.0020978448667637
5079,62586.97459843578,353313.08353675925,0.99972177166766,1.0021356078039583
5080,62664.4602499519,353272.1573324134,0.9997194144610554,1.0022264367211073
5081,62740.411532131075,353229.6483042302,0.9997143833810396,1.0022414691429664
5082,62820.79942258392,353186.5672265762,0.9997106459629114,1.0021308855875088
5083,62901.57567164167,353143.9148163615,0.9997080414843714,1.0021301889964827
5084,62980.75239101511,353101.6868082385,0.9997039249432406,1.002160266498942
