experamentID,day,num_saudis,num_expats,wage_bill,net_worth,profit,price,demand,production,planned_production,offer_wage_saudis,offer_wage_expats,distributed_profits,wage_saudis,wage_expats,staff,num_firms,hires,fires,applications,decrease_price_bounded,decrease_prices_no_firing,increase_price,increase_price_wage_altered,accepted_wage_expats,accepted_wage_saudis
[B@2f4d3709,0,0,1,115.379032946859,949.841312679035,-115.379032946859,,0.0,197.896465091316,396.651017470645,115.379032946859,26.5802407335563,0.0,,115.379032946859,1,1,1,0,1,0.0,0.0,0.510522285695913,0.0,,115.379032946859
[B@2f4d3709,1,0,2,115.379032946859,87362.4179175877,86270.5612523664,300.634637849684,2216.16223328274,575.56950004979,799.263659087176,115.379032946859,71.0816310143714,0.0,,115.379032946859,1,2,1,0,12,0.0,0.0,0.760086999692362,0.0,,57.6895164734294
[B@2f4d3709,2,1,4,192.298388244765,203150.908722604,144548.051579273,300.422064425494,4429.85955524363,1445.52647055133,1201.82891766867,115.379032946859,99.8818780060753,0.0,115.379032946859,115.379032946859,3,3,3,0,25,0.0,0.0,0.0,0.0,115.379032946859,57.6895164734294
[B@2f4d3709,3,2,5,201.913307657003,314582.332349051,161974.225659833,300.316410858181,6647.12701962407,2160.47149044269,1607.83031604641,115.379032946859,110.918676347754,0.0,115.379032946859,115.379032946859,2,4,2,0,35,0.0,0.0,0.0,0.0,57.6895164734294,23.0758065893717
[B@2f4d3709,4,3,5,184.606452714974,406473.059117391,154571.77980356,300.253062751126,8864.70592844138,2577.39607514741,2014.5042541561,115.379032946859,110.24601131692,0.0,115.379032946859,115.379032946859,1,5,1,0,46,0.0,0.0,0.0,0.0,38.4596776489529,0.0
[B@2f4d3709,5,3,6,173.068549420288,492246.94160026,153347.740763166,300.21084901105,11082.4405337556,3068.53915712787,2420.3265527345,115.379032946859,109.79756796303,0.0,115.379032946859,115.379032946859,1,6,1,0,59,0.0,0.0,0.0,0.0,0.0,19.2298388244765
[B@2f4d3709,6,4,6,164.827189924084,571242.471775924,149160.970541786,300.18070531315,13300.2640990496,3482.39158461606,2828.00002989933,115.379032946859,109.47725128168,0.0,115.379032946859,115.379032946859,1,7,1,0,71,0.0,0.0,0.0,0.0,28.8447582367147,0.0
[B@2f4d3709,7,4,7,158.646170301931,648211.042231787,148240.066180286,300.158102445236,15518.1432601985,3955.42196689183,3237.19130415099,115.379032946859,109.237013770668,0.0,115.379032946859,115.379032946859,1,8,1,0,83,0.0,0.0,0.0,0.0,0.0,16.4827189924084
[B@2f4d3709,8,4,8,153.838710595812,723274.736989476,146970.90559851,300.140525342988,17736.0594832101,4411.86530014933,3648.67749176732,115.379032946859,109.050162373214,0.0,115.379032946859,115.379032946859,1,9,1,0,96,0.0,0.0,0.0,0.0,0.0,14.4223791183573
[B@2f4d3709,9,4,9,149.992742830916,795795.181828742,144760.461162451,300.126465491642,19954.0016484238,4828.47143438555,4066.30282801399,115.379032946859,108.900681255251,0.0,115.379032946859,115.379032946859,1,10,1,0,108,0.0,0.0,0.0,0.0,0.0,12.819892549651
[B@2f4d3709,10,4,10,146.846041932366,866285.252038181,142748.161696496,300.114963186906,22171.962680056,5237.60658795187,4480.45239205248,115.379032946859,108.778378522372,0.0,115.379032946859,115.379032946859,1,11,1,0,120,0.0,0.0,0.0,0.0,0.0,11.5379032946859
[B@2f4d3709,11,4,11,144.223791183573,935607.059377937,141433.801743025,300.105378764715,24389.9378611128,5661.2439922445,4897.95726925001,115.379032946859,108.676459578306,0.0,115.379032946859,115.379032946859,1,12,1,0,130,0.0,0.0,0.0,0.0,0.0,10.489002995169
[B@2f4d3709,12,4,12,142.004963626903,1003701.27627219,139979.124692634,300.09726945954,26607.9239260933,6070.03858931414,5316.42211807033,115.379032946859,108.590220471789,0.0,115.379032946859,115.379032946859,1,13,1,0,142,0.0,0.0,0.0,0.0,0.0,9.61491941223823
[B@2f4d3709,13,4,14,148.338498926034,1078569.40599617,146483.368702854,300.090319057332,28825.9185425631,6840.93597362586,5729.10884367279,115.373060941217,108.516301237631,0.0,115.379032946859,115.373060941217,2,14,2,0,155,0.0,0.0,0.0,0.0,0.0,16.4767469867668
[B@2f4d3709,14,4,15,146.138414258123,1151787.18632475,145052.788042521,300.084295697053,31043.9200001114,7258.0692937151,6152.87165690188,115.370672138961,108.452237901361,0.0,115.379032946859,115.370672138961,1,15,1,0,167,0.0,0.0,0.0,0.0,0.0,7.68914859382452
[B@2f4d3709,15,4,16,144.213340173701,1223395.12384424,143530.723071886,300.079025501785,33261.9270159564,7660.786246186,6573.76534811983,115.368581936986,108.396182482125,0.0,115.379032946859,115.368581936986,1,16,1,0,180,0.0,0.0,0.0,0.0,0.0,7.20857680671049
[B@2f4d3709,16,4,17,142.514745393328,1294349.39525192,142875.557121827,300.074375519357,35479.9386091652,8102.4803766853,6992.9764406699,115.366737641126,108.346721818093,0.0,115.379032946859,115.366737641126,1,17,1,0,192,0.0,0.0,0.0,0.0,0.0,6.78454287690399
[B@2f4d3709,17,4,18,141.00488336633,1364735.34705632,142239.374359105,300.070242351065,37697.9540168017,8540.9457254244,7415.37944368597,115.36277582039,108.749619318698,0.0,115.379032946859,115.365098267028,1,18,1,0,201,0.0,0.0,0.0,0.0,0.0,6.4076238281871
[B@2f4d3709,18,5,22,163.967202897065,1456755.76138927,163786.852500221,300.066544372321,39915.9726365565,10381.674885407,7840.33621715494,115.388757658361,109.94462423367,0.0,115.370672138961,115.387431561338,5,19,5,0,213,0.0,0.0,0.0,0.0,23.0674457814736,20.9978057064965
[B@2f4d3709,19,5,23,161.541732296715,1547475.66309637,163506.838931877,300.063216287702,42133.993986588,10909.3483484877,8264.38199890253,115.392209319946,110.144589453116,0.0,115.370672138961,115.390490662587,1,20,1,0,219,0.0,0.0,0.0,0.0,0.0,5.01990395174165
[B@2f4d3709,20,5,25,164.845248938781,1641508.38440003,167671.851875577,300.060205242091,44352.0176768383,11746.6917695922,8692.48820597902,115.399082630103,110.670144832399,0.0,115.370672138961,115.395874680784,2,21,2,0,230,0.0,0.0,0.0,0.0,0.0,9.23662327120464
[B@2f4d3709,21,5,26,162.600364482021,1733883.87164873,166945.189311324,300.057467992667,46570.0433881722,12252.6942137686,9121.44359324624,115.401751187374,110.838242876645,0.0,115.370672138961,115.398256073449,1,22,1,0,241,0.0,0.0,0.0,0.0,0.0,4.44068426500223
[B@2f4d3709,22,5,27,160.550687369327,1823702.68662514,165168.863456349,300.054968818802,48788.0708569587,12673.3780552279,9547.48329847712,115.404187696186,110.991723699653,0.0,115.370672138961,115.400461066656,1,23,1,0,254,0.0,0.0,0.0,0.0,0.0,4.27621447740955
[B@2f4d3709,23,5,28,158.675098263658,1909660.64988524,161904.991881585,300.052677954596,51006.0998635072,12963.216329264,9987.19030160156,115.409702743564,111.468245107225,0.0,115.3864237276,115.402508560349,1,24,2,0,267,0.0,0.0,0.0,0.0,19.242965148343,4.12349253178778
[B@2f4d3709,24,5,30,161.564717604316,1997707.01679139,164389.148456934,300.050570397685,53224.1302232791,13710.6824020877,10422.3989109396,115.392336352194,111.818035615156,0.0,115.3864237276,115.406194048997,2,25,2,0,277,0.0,0.0,0.0,0.0,0.0,7.6971860593372
[B@2f4d3709,25,5,31,159.791374269152,2083647.94045106,162740.535450734,300.048624992993,55442.161780127,14116.1512957098,10856.2146699739,115.394853834419,111.97484428028,0.0,115.3864237276,115.407858463224,1,26,1,0,287,0.0,0.0,0.0,0.0,0.0,3.72444486742122
[B@2f4d3709,26,5,32,158.149389699556,2168329.14502618,161813.868067579,300.046823720134,57660.1944010378,14575.6045420312,11298.037437733,115.39718483648,112.120037488729,0.0,115.3864237276,115.409418851563,1,27,1,0,300,0.0,0.0,0.0,0.0,0.0,3.60805596531431
[B@2f4d3709,27,5,33,156.624689742074,2251780.97678162,160853.829501817,300.045151133539,59878.2279720007,15025.7653620883,11735.8029370658,115.399349338393,112.254859753717,0.0,115.3864237276,115.410884670911,1,28,1,0,309,0.0,0.0,0.0,0.0,0.0,3.49872093606236
[B@2f4d3709,28,5,34,155.205141505798,2333745.36812398,159578.331226596,300.043593918449,62096.262394731,15439.0314864593,12174.4624032881,115.404080355458,112.631094805941,0.0,115.3864237276,115.412264265592,1,29,1,0,322,0.0,0.0,0.0,0.0,0.0,3.39581737911935
[B@2f4d3709,29,6,37,165.426008907612,2424297.75347731,168309.465848747,300.042140535711,64314.2975840491,16845.6121566416,12615.1617200083,115.409889439367,113.107186002461,0.0,115.398318254677,115.415955613522,4,30,4,0,334,0.0,0.0,0.0,0.0,16.4939701271511,9.3614425045993
[B@2f4d3709,30,6,39,167.538575774467,2516280.55027838,170153.645614385,300.040780935344,66532.3334657669,17597.978670526,13056.306135759,115.411434647454,113.189320256951,0.0,115.398318254677,115.418101012318,2,31,2,0,342,0.0,0.0,0.0,0.0,0.0,5.92091235333631
[B@2f4d3709,31,6,40,165.911051246829,2606477.43951367,168802.800581858,300.039506323822,68750.3699749697,18021.4522117406,13498.5263081566,115.439334882288,113.304177713989,0.0,115.398318254677,115.419093259262,1,32,1,0,354,0.0,0.0,0.0,0.0,0.0,2.88644477225145
[B@2f4d3709,32,6,41,164.393796286455,2695637.96778179,168117.810604248,300.038308973668,70968.407054612,18509.1654549349,13936.9891838656,115.472349516669,113.42504497716,0.0,115.398318254677,115.429399217682,1,33,1,0,364,0.0,0.0,0.0,0.0,0.0,2.82540579401202
[B@2f4d3709,33,6,44,169.769004607273,2786477.91646835,170091.987816436,300.037182066658,73186.4446543591,19294.4554105944,14380.5654635069,115.463711238558,113.483346312755,0.0,115.398318254677,115.449005616346,3,34,4,-1,375,0.0,0.0,0.0,0.0,0.0,10.2784424920248
[B@2f4d3709,34,6,45,168.222246705216,2875606.12904593,168713.609938549,300.036119563911,75404.4827296295,19701.0033924892,14821.2393054494,115.468533147036,113.536945096718,0.0,115.398318254677,115.453082781211,1,35,1,0,382,0.0,0.0,0.0,0.0,0.0,2.51374952250607
[B@2f4d3709,35,6,46,166.761419797718,2963140.27742666,167385.661545594,300.035116097629,77622.5212407952,20104.4137267231,15269.1253773928,115.47308717171,113.587566170461,0.0,115.398318254677,115.456982678039,1,36,1,0,394,0.0,0.0,0.0,0.0,0.0,2.46026549011232
[B@2f4d3709,36,6,47,165.379556506841,3049630.04567752,166546.103873527,300.034166880397,79840.5601525123,20559.205927247,15708.9057955759,115.477395032887,113.635450969948,0.0,115.398318254677,115.46071662181,1,37,1,0,406,0.0,0.0,0.0,0.0,0.0,2.40900995906831
[B@2f4d3709,37,6,48,164.070422862853,3134948.44714518,165550.401888138,300.033267628811,82058.5994331575,20988.6227969363,16163.2266397147,115.481476164529,113.68081551683,0.0,115.398318254677,115.464294984591,1,38,1,0,417,0.0,0.0,0.0,0.0,0.0,2.3598464905159
[B@2f4d3709,38,7,49,165.793359611768,3221882.96416654,167287.687293212,300.032414498845,84276.6390543511,21767.0754557433,16628.7055061102,115.485348007369,113.718885551299,0.0,115.431769651906,115.467727291747,2,39,2,0,429,0.0,0.0,0.0,0.0,14.4540597544099,2.31264956070558
[B@2f4d3709,39,7,51,167.430149523238,3310766.5749239,169407.707795544,300.031604030927,86494.6789905512,22608.1413635518,17085.4982550827,115.489026258066,113.757000652322,0.0,115.431769651906,115.474188105219,2,40,2,0,440,0.0,0.0,0.0,0.0,0.0,4.44740300135689
[B@2f4d3709,40,8,52,168.987096024392,3401265.70339534,171225.903210897,300.030833103049,88712.7192187081,23422.0913128221,17541.7046101612,115.501046406058,113.862030686367,0.0,115.456858199827,115.477232142336,2,41,2,0,450,0.0,0.0,0.0,0.0,12.848053115031,2.18174486859017
[B@2f4d3709,41,8,53,167.723777718173,3489496.87045164,169191.299570222,300.030098890572,90930.7597179673,23708.3862395877,17996.3635726027,115.504175730563,113.855444848409,0.0,115.493764340816,115.480161310127,1,42,2,0,460,0.0,0.0,0.0,0.0,11.5632478035279,2.1413421858385
[B@2f4d3709,42,8,55,169.201479540321,3579915.26370657,171547.426361749,300.029398831645,93148.800469414,24610.8396281276,18459.135572455,115.519919835704,114.348886005134,0.0,115.493764340816,115.485700100133,2,43,2,0,471,0.0,0.0,0.0,0.0,0.0,4.12973135840282
[B@2f4d3709,43,8,56,167.984002233389,3668975.33637726,170400.28917697,300.028730597343,95366.8414558534,25014.8030371593,18923.313550953,115.522477976603,114.384303639334,0.0,115.493764340816,115.488321134689,1,44,1,0,481,0.0,0.0,0.0,0.0,0.0,2.02863996553121
[B@2f4d3709,44,8,59,171.959856274999,3761748.19007636,174284.550853364,300.02809206578,97584.8826616188,26166.5995773219,19385.7550189578,115.528293651775,114.631998177585,0.0,115.493764340816,115.495651146583,3,45,3,0,491,0.0,0.0,0.0,0.0,0.0,5.78162390176395
[B@2f4d3709,45,8,61,173.237920582222,3855128.39616326,175137.402968787,300.027481299599,99802.9240724063,26878.2925780678,19847.1668395107,115.52561976502,114.606234322835,0.0,115.493764340816,115.491708722225,2,46,2,0,502,0.0,0.0,0.0,0.0,0.0,3.72178732914982
[B@2f4d3709,46,8,63,174.463888791294,3948867.18112039,175744.394373987,300.026896526345,102020.965675129,27557.948769533,20315.3724559386,115.520670908684,114.655122482761,0.0,115.493764340816,115.489724737528,2,47,2,0,514,0.0,0.0,0.0,0.0,0.0,3.60716291263425
[B@2f4d3709,47,9,65,178.043550266744,4044140.30941115,177519.926716295,300.026336121287,104239.007457791,28429.0028843477,20790.6603127085,115.521727301392,114.833132912728,0.0,115.486591992314,115.487862844198,3,48,3,0,524,0.0,0.0,0.0,0.0,10.4935648367542,3.49785494558472
[B@2f4d3709,48,10,65,176.765706653225,4138126.98472435,176502.126424222,300.025798592333,106457.049409374,28854.880023074,21257.2184726556,115.523593719693,114.852872537431,0.0,115.480854113512,115.487862844198,1,49,1,0,533,0.0,0.0,0.0,0.0,9.61910110035799,0.0
[B@2f4d3709,49,10,66,175.538976784246,4231080.80668087,175695.491758121,300.025282566777,108675.091519745,29309.1660975154,21723.5444703396,115.521706109385,114.868650880415,0.0,115.480854113512,115.486974213291,1,50,1,0,545,0.0,0.0,0.0,0.0,0.0,1.72282407767606
[B@2f4d3709,50,11,66,174.360353968953,4323075.64529943,174935.96028901,300.024786779581,110893.133779561,29766.0821510043,22190.8152970447,115.519332176231,114.909716160196,0.0,115.476159485402,115.486974213291,1,51,1,0,556,0.0,0.0,0.0,0.0,8.8791702464843,0.0
[B@2f4d3709,51,12,67,175.446855362023,4416401.05177651,176441.471516092,300.024310063033,113111.176180201,30610.9268260832,22669.4144559524,115.508588190927,114.931053461613,0.0,115.472247295309,115.486112108679,2,52,2,0,569,0.0,0.0,0.0,0.0,8.24494380030685,1.69748842947494
[B@2f4d3709,52,12,69,176.492356702524,4510094.82233259,177002.845722959,300.023851337555,115329.218713694,31299.0107024381,23148.4792669303,115.508826102442,115.083200328595,0.0,115.472247295309,115.484462865073,2,53,2,0,580,0.0,0.0,0.0,0.0,0.0,3.29797752012274
[B@2f4d3709,53,12,71,177.499135771155,4604042.54736231,177449.944992721,300.023409603547,117547.261372658,31970.2675848263,23616.0906317357,115.503058409573,115.082575316994,0.0,115.472247295309,115.482906536601,2,54,2,0,590,0.0,0.0,0.0,0.0,0.0,3.20636703345266
[B@2f4d3709,54,12,72,176.361303986003,4697224.82901814,176873.626081187,300.022983934114,119765.304150251,32456.4919956462,24097.1841626948,115.489820766558,115.077606141975,0.0,115.472247295309,115.475065995645,1,55,2,-1,601,0.0,0.0,0.0,0.0,0.0,3.11970846498097
[B@2f4d3709,55,12,75,179.374606244535,4792907.70343196,179545.389095768,300.022573468574,121983.347040116,33545.9501994068,24581.6994915112,115.4715547148,115.087418182068,0.0,115.472247295309,115.457479762004,3,56,3,0,613,0.0,0.0,0.0,0.0,0.0,4.48189909693289
[B@2f4d3709,56,12,77,180.264013508828,4889352.02007892,180512.275476776,300.022177406648,124201.390036344,34328.910144852,25070.8110479435,115.456994230416,115.091438809519,0.0,115.472247295309,115.446516915058,2,57,2,0,623,0.0,0.0,0.0,0.0,0.0,2.9122888646737
[B@2f4d3709,57,12,78,179.139382416514,4984932.51454568,179863.547088381,300.021795003256,126419.433133434,34805.5803593853,25555.0913454181,115.449725539454,115.098402614097,0.0,115.472247295309,115.441246315565,1,58,1,0,632,0.0,0.0,0.0,0.0,0.0,1.43794262693264
[B@2f4d3709,58,12,79,178.052874412075,5079452.87781513,178993.889135069,300.021425563833,128637.476326257,35234.4762368957,26043.2339866175,115.469236273751,115.088554136127,0.0,115.472247295309,115.436109148971,1,59,1,0,646,0.0,0.0,0.0,0.0,0.0,1.42019024882236
[B@2f4d3709,59,12,81,178.952970667758,5174352.97435841,179541.001101632,300.021068440127,130855.519610027,35941.3184561578,26525.3054466784,115.481432980202,115.08169733298,0.0,115.472247295309,115.450756450886,2,60,2,0,657,0.0,0.0,0.0,0.0,0.0,2.79588734642235
[B@2f4d3709,60,12,82,177.92020832263,5268398.91604028,178856.656510297,300.020723026394,133073.562980269,36401.0249078171,27015.8740252739,115.497329887736,115.08562637392,0.0,115.472247295309,115.45689926996,1,61,1,0,668,0.0,0.0,0.0,0.0,0.0,1.38041032874917
[B@2f4d3709,61,12,82,175.055720923549,5359410.9506377,175971.866534492,300.020388755974,135291.606432802,36401.0249078171,27500.6958651871,115.509226754325,115.110315750706,0.0,115.49907976028,115.45689926996,0,62,1,0,682,0.0,0.0,0.0,0.0,7.73029784099534,0.0
[B@2f4d3709,62,13,83,175.961817158765,5451781.24972757,177422.815422694,300.02006509819,137509.649963705,37293.0708620669,28007.4391194126,115.533761084892,115.239864350801,0.0,115.516416887102,115.468446523733,2,63,4,-2,690,0.0,0.0,0.0,0.0,7.23277890056031,3.99049870375741
[B@2f4d3709,63,13,85,176.826785076715,5544240.80253726,177627.436933914,300.019751555535,139727.693569305,37928.9039017492,28502.8811510828,115.538776415636,115.215714084889,0.0,115.516416887102,115.472950886793,2,64,2,0,701,0.0,0.0,0.0,0.0,0.0,2.59909847087109
[B@2f4d3709,64,13,88,179.444521396477,5638942.02316284,179981.954163889,300.019447661119,141945.737246154,39032.297356843,28999.2337287723,115.544188327753,115.225775453623,0.0,115.516416887102,115.479323536803,3,65,3,0,710,0.0,0.0,0.0,0.0,0.0,3.77151788979664
[B@2f4d3709,65,13,90,180.230509919372,5734096.96605083,180578.582782775,300.01915297635,144163.780991014,39764.2665660906,29490.4124599262,115.549003247294,115.198208772656,0.0,115.516416887102,115.483335946069,2,66,2,0,719,0.0,0.0,0.0,0.0,0.0,2.46084855220774
[B@2f4d3709,66,13,91,179.266769203467,5828316.41560249,179788.326624532,300.018867088826,146381.824800839,40190.0901662988,30004.8310518048,115.556202376705,115.157627709287,0.0,115.516416887102,115.485276012088,1,67,1,0,730,0.0,0.0,0.0,0.0,0.0,1.21747244161856
[B@2f4d3709,67,14,94,183.443600796017,5925576.20399982,182956.501969105,300.018589610401,148599.868672764,41509.048637542,30492.0869717277,115.573676333647,115.147221100875,0.0,115.526664391864,115.497782474926,4,68,4,0,739,0.0,0.0,0.0,0.0,6.80352246786845,3.54725954635812
[B@2f4d3709,68,14,96,184.142181346052,6023401.22846124,183690.361497288,300.018320175435,150817.912604088,42288.4634877836,31001.1122591991,115.586477794616,115.295493879381,0.0,115.526664391864,115.504554285328,2,69,2,0,749,0.0,0.0,0.0,0.0,0.0,2.3164565874843
