,num_saudis_ma,num_expats_ma,profit_ma,price_nl,wage_saudis_nl
5060,72910.3338687799,48282.2851589566,0.9113663189084507,1.0648509482977362,1.002505194891382
5061,72916.06983177437,47971.01863996201,0.9098264884613864,1.0663565384660563,1.0025195174937904
5062,72921.6922113432,47655.88412613154,0.9082681202698236,1.0681767070638437,1.0025937350888559
5063,72927.20325666312,47346.87035373222,0.9067431603912205,1.0698105066801722,1.0026328426182134
5064,72932.60517237277,47041.92637011299,0.9052295232224249,1.0713130763425303,1.0026767640411884
5065,72937.9001194545,46738.02660523624,0.9037308420089196,1.0729620219584677,1.002707253251518
5066,72943.09021609896,46443.12086787071,0.9022728588755576,1.0746506481109754,1.0027351683414831
5067,72948.17753855244,46148.164441324734,0.9007945444987803,1.0763544329878063,1.0027688244277464
5068,72953.16412194745,45850.17275534141,0.8992940922377678,1.0783877233497576,1.0027877232872422
5069,72960.03215913661,45562.11133489025,0.8978761796416517,1.0799672256259074,1.0029380137468074
5070,72966.76419558935,45280.89629673214,0.8964799354968659,1.0812058143887848,1.0029999167788788
5071,72973.36292438956,45003.474443033316,0.8951025178621641,1.082620629281334,1.0030674194000848
5072,72979.83098529275,44728.813005789205,0.8937269640451794,1.084353936131686,1.0031037971884114
5073,72986.17096578199,44455.88949329379,0.8923843659166689,1.0859943164540187,1.0031686220956288
5074,72992.38540210314,44185.68163763912,0.89105924301138,1.0876367276750396,1.0031908274889023
5075,72998.47678027932,43916.17236761286,0.8897667981743053,1.0892876104034341,1.0032194042282847
5076,73004.44753710547,43651.33483161671,0.8885188133742169,1.0907496566723014,1.0032325019746724
5077,73010.30006112318,43388.137470108086,0.8872861178795924,1.0925991807387505,1.0032657728366878
5078,73016.03669357617,43141.48933607716,0.8861492580505599,1.0941046086121418,1.003375509647789
5079,73021.65972934695,42893.31531283261,0.8850299655274196,1.0954520904129055,1.003397897864828
5080,73027.17141787474,42642.63555847607,0.8838725241440498,1.0969108165887844,1.0034308428728294
5081,73032.57396405542,42401.41530416287,0.8827639028028013,1.0984078718307646,1.003458839173851
5082,73037.86952912364,42170.5554503901,0.8817094208173115,1.0999564853469284,1.0035501403026963
5083,73043.06023151723,41939.00763496333,0.8806260143285122,1.101631798368682,1.0036061725794618
5084,73048.1481477248,41705.78367839653,0.8795163867890939,1.1033633497318442,1.003641822932769
5085,73053.13531311639,41464.93010945726,0.8783585894672152,1.1053559969190645,1.003682308345126
5086,73060.00392077747,41232.443242696485,0.8772513247709504,1.1069645697822692,1.0037307740012047
5087,73066.73651640562,40997.294553714426,0.8761484810750174,1.1087828661093106,1.003742256290953
5088,73073.33579330848,40752.545354174974,0.8749864967107079,1.1107126191956584,1.003762148715513
5089,73079.80439146078,40501.276246173235,0.8737968478919104,1.1126381932563196,1.0038138095116496
5090,73086.14489856058,40248.527228798375,0.8725864538867424,1.1146742477083786,1.0038552618370098
5091,73092.35985106432,39990.33292801431,0.8713383201605439,1.1167303393636823,1.0038751618717414
5092,73098.45173520167,39739.6828491286,0.8701456345446797,1.1184106925463067,1.0039077603567759
5093,73104.42298796996,39490.531776002936,0.8689619025391316,1.120370533714427,1.0039472031513372
5094,73110.27599810917,39244.85484290839,0.8677907048657373,1.122202928698443,1.0040150170617592
5095,73117.9933050773,39004.607531038644,0.8666690621855758,1.123960057314499,1.004066477879803
5096,73125.55779408569,38778.69103819249,0.8656452973906658,1.1256464091241296,1.0041275921555577
